,linkedin_job_url_cleaned,company_name,company_url,job_title,job_location,posted_date
86,https://de.linkedin.com/jobs/view/data-engineer-at-sr2-socially-responsible-recruitment-certified-b-corporation%E2%84%A2-3688008640,SR2 | Socially Responsible Recruitment | Certified B Corporation,https://uk.linkedin.com/company/sr2-socially-responsible-recruitment?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer,Cologne Bonn Region,2023-08-09
87,https://de.linkedin.com/jobs/view/junior-data-analyst-m-w-d-at-territory-3687803601,TERRITORY,https://de.linkedin.com/company/territory-company?trk=public_jobs_jserp-result_job-search-card-subtitle,Junior Data Analyst (m/w/d),Gutersloh_North Rhine-Westphalia_Germany,2023-08-07
88,https://de.linkedin.com/jobs/view/data-manager-data-analyst-m-w-d-at-gebr-brasseler-gmbh-co-kg-3690901929,Gebr. Brasseler GmbH & Co. KG,https://de.linkedin.com/company/gebr.-brasseler-gmbh-&-co.-kg?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Manager / Data Analyst (m/w/d),Lemgo_North Rhine-Westphalia_Germany,2023-08-13
89,https://de.linkedin.com/jobs/view/senior-data-analyst-online-marketing-m-w-d-at-denkwerk-gmbh-3681872148,denkwerk GmbH,https://de.linkedin.com/company/denkwerk?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior Data Analyst / Online Marketing (m/w/d),Cologne_North Rhine-Westphalia_Germany,2023-08-03
90,https://de.linkedin.com/jobs/view/senior-data-analyst-m-f-d-at-ki-performance-gmbh-3649925524,KI performance GmbH,https://de.linkedin.com/company/ki-performance-gmbh?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior Data Analyst (m/f/d),Cologne Bonn Region,2023-07-20
91,https://de.linkedin.com/jobs/view/data-engineer-at-zero-to-one-search-recruitment-agency-3693379632,Zero to One Search | Recruitment Agency,https://de.linkedin.com/company/zero-to-one-search?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer,Herzogenrath_North Rhine-Westphalia_Germany,2023-08-17
92,https://de.linkedin.com/jobs/view/business-data-analyst-m-w-d-at-brandt-zwieback-schokoladen-gmbh-%2B-co-kg-3660946356,Brandt Zwieback-Schokoladen GmbH + Co. KG,https://de.linkedin.com/company/brandt-zwieback-schokoladen-gmbh-co-kg?trk=public_jobs_jserp-result_job-search-card-subtitle,Business Data Analyst (m/w/d),Hagen_North Rhine-Westphalia_Germany,2023-07-11
93,https://de.linkedin.com/jobs/view/data-engineer-english-speaking-at-mobilab-solutions-gmbh-3646212277,MobiLab Solutions GmbH,https://de.linkedin.com/company/mobilab-solutions-gmbh?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer (English speaking),Cologne_North Rhine-Westphalia_Germany,2023-06-06
94,https://de.linkedin.com/jobs/view/data-analyst-online-marketing-m-w-d-at-denkwerk-gmbh-3691422268,denkwerk GmbH,https://de.linkedin.com/company/denkwerk?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst / Online Marketing (m/w/d),Cologne_North Rhine-Westphalia_Germany,2023-08-15
95,https://de.linkedin.com/jobs/view/bi-analyst-data-expert-m-w-d-at-ferdinand-st%C3%BCkerj%C3%BCrgen-gmbh-co-kg-3694048601,Ferdinand Stukerjurgen GmbH & Co. KG,https://de.linkedin.com/company/ferdinand-st%C3%BCkerj%C3%BCrgen-gmbh-&-co.-kg?trk=public_jobs_jserp-result_job-search-card-subtitle,BI Analyst / Data Expert (m/w/d),Rietberg_North Rhine-Westphalia_Germany,2023-08-14
96,https://de.linkedin.com/jobs/view/data-engineer-at-xcede-3648095972,Xcede,https://uk.linkedin.com/company/xcede?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer,North Rhine-Westphalia_Germany,2023-07-18
